LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1,Ellipse center x0,Ellipse center y0,Ellipse long axis,Ellipse short axis,Ellipse angle,Ellipse aspect ratio,Area,Perimeter,Circularity,Solidity,Shape index
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1,El. x0,El. y0,El. long axis,El. sh. axis,El. angle,El. a.r.,Area,Perim.,Circ.,Solidity,Shape index
,,,(quality),(pixel),(pixel),(pixel),(frame),,(pixel),,,(counts),(counts),(counts),(counts),(counts),(counts),,,(pixel),(pixel),(pixel),(pixel),(radians),,(pixel^2),(pixel),,,
ID11219,11219,95,5.0,87.23333333333333,105.56666666666668,0.0,204.0,204,1.2615662610100802,1,,204.4,222.0,107.0,254.0,1022.0,60.61600448726392,0.6230809952355744,2.5889752163771655,-0.2868919270833342,-0.06666666666667705,NaN,-0.8418312607990055,0.0,NaN,5.0,9.23606797749979,0.7365557547446142,1.0,4.1304951684997055
ID11317,11317,95,4.0,86.5,101.0,0.0,205.0,205,1.1283791670955126,1,,242.0,255.0,228.0,255.0,968.0,15.033296378372908,0.5463258785942492,11.374750799565343,2.896233977283016E-16,-2.4376635975465384E-16,2.065917563760425,1.0343340556062017,0.6531539721228321,1.9973407552066276,4.0,8.47213595499958,0.7002998325809342,1.0,4.23606797749979
ID11338,11338,95,4.0,86.5,101.0,0.0,206.0,206,1.1283791670955126,1,,229.5,239.0,201.0,253.0,918.0,22.173557826083453,0.5480607082630692,7.328548773027581,2.896233977283016E-16,-2.4376635975465384E-16,2.065917563760425,1.0343340556062017,0.6531539721228321,1.9973407552066276,4.0,8.47213595499958,0.7002998325809342,1.0,4.23606797749979
ID11373,11373,95,4.0,87.0,101.5,0.0,207.0,207,1.1283791670955126,1,,200.5,242.0,143.0,255.0,802.0,56.21684207898318,0.5108320251177393,2.411792059447991,-1.4571677198205192E-16,5.828670879282072E-16,2.558336368008464,0.9771975379242741,-1.0172219678978511,2.618033988749895,4.0,8.47213595499958,0.7002998325809342,1.0,4.23606797749979
ID11395,11395,95,5.0,86.95454545454545,101.01515151515152,0.0,208.0,208,1.3231418571003069,1,,203.5,228.0,109.0,255.0,1221.0,52.85735521192864,0.6017316017316018,2.892691081249826,0.04545454545454677,-0.015151515151516177,1.5811388300841904,1.5811388300841898,-0.8727634473447536,1.0000000000000004,5.5,9.122417494872465,0.8305249144042437,1.0,3.8898118896035254
ID11432,11432,95,6.0,86.14102564102564,100.21794871794872,0.0,209.0,209,1.438406847937898,1,,193.71428571428572,208.0,94.0,255.0,1356.0,62.08787934778222,0.6702078521939954,2.503939373471916,-0.04643104643104081,-0.06930006930006662,1.9652292175776322,1.4619805569566455,0.6245228861991277,1.3442239079215814,6.5,9.886349517372675,0.8357017280308787,1.0,3.8777453159447606
ID11684,11684,95,4.0,84.5,99.5,0.0,210.0,210,1.1283791670955126,1,,190.0,207.0,118.0,255.0,760.0,57.148928248918196,0.613588110403397,2.528481363125744,0.0,1.9577181618906308E-16,1.6180339887498951,1.2720196495140692,1.5707963267948966,1.272019649514069,4.0,8.0,0.7853981633974483,1.0,4.0
ID11471,11471,95,1.0,113.16666666666667,77.83333333333333,0.0,211.0,211,0.5641895835477563,1,,159.0,159.0,159.0,159.0,159.0,NaN,0.33988764044943826,NaN,NaN,Infinity,-Infinity,NaN,1.5707963267948966,NaN,1.0,5.23606797749979,0.45835219100318675,1.0,5.23606797749979
ID11364,11364,95,4.0,149.5,88.5,0.0,215.0,215,1.1283791670955126,1,,128.25,113.0,107.0,183.0,513.0,36.58209944768069,0.4748442740776235,2.2574793295131435,0.0,1.9577181618906308E-16,1.6180339887498951,1.2720196495140692,1.5707963267948966,1.272019649514069,4.0,8.0,0.7853981633974483,1.0,4.0
ID11601,11601,95,13.0,130.34615384615384,94.2948717948718,0.0,216.0,216,2.0342144725641096,1,,204.46153846153845,232.0,84.0,255.0,2658.0,61.82045964540566,0.7376334713445196,2.8079659159028,-0.14257898775535885,0.1286041816573412,2.5046114743323895,1.9870046353000526,0.25242472139574385,1.2604960400377598,13.0,15.70820393249937,0.6620642758934919,0.8666666666666667,4.356671901851658
ID11418,11418,95,9.0,125.31481481481481,96.9074074074074,0.0,217.0,217,1.692568750643269,1,,209.66666666666666,234.0,106.0,255.0,1887.0,51.85556864985669,0.619510799599485,3.0933496938491425,0.09922457566606817,0.041213587406681004,2.673972278034849,1.440883021786697,0.308504354461846,1.8557872065971874,9.0,11.70820393249937,0.8250339438057361,1.0,3.9027346441664563
ID11624,11624,95,12.0,105.07333333333334,86.23333333333333,0.0,218.0,218,1.9947114020071635,1,,209.69230769230768,243.0,109.0,255.0,2726.0,53.86307426457173,0.6479645813145096,3.0614329444932946,0.13983661738436176,0.006619954123049171,2.7763677692698185,1.8421596636489395,1.4500569729256971,1.5071265667441687,12.5,13.886349517372675,0.8145986624638731,1.0,3.927652763864304
ID11618,11618,95,16.0,98.70238095238095,80.38095238095238,0.0,219.0,219,2.111004122822376,1,,203.5,233.0,123.0,255.0,2849.0,53.97399658810072,0.7659007987377972,3.270514292648176,-0.05492436904833329,0.10863988232582224,2.663527916527121,1.9868318519657557,0.44001623876678314,1.340590505377618,14.0,15.77269903474535,0.70717331903402,0.9032258064516129,4.21543113233694
ID12139,12139,95,11.0,98.1031746031746,79.23015873015872,0.0,220.0,220,1.828183197857863,1,,231.3,245.0,113.0,255.0,2313.0,43.181914938753906,0.6689588822442577,4.293955290871193,0.08716301066039317,0.04845183481292573,2.1453365772177406,2.0116775762629016,1.3452665767537573,1.0664415622721897,10.5,13.122417494872465,0.7662517181033476,0.9545454545454546,4.0496659581199665
ID11448,11448,95,12.0,99.11333333333334,74.11333333333333,0.0,222.0,222,1.9947114020071635,1,,156.30769230769232,144.0,108.0,230.0,2032.0,34.71163257320859,0.6494772984061166,3.5461160126038425,-0.05531993095712281,-0.01845630514627119,2.9860334049403665,1.6270884468435853,0.15980346704076753,1.8352004224066738,12.5,13.886349517372675,0.8145986624638731,1.0,3.927652763864304
ID11654,11654,95,11.0,100.73188405797102,64.80434782608695,0.0,223.0,223,1.913259964331453,1,,186.83333333333334,201.0,110.0,255.0,2242.0,57.29006471589568,0.6724259591540492,2.622422220742466,0.017063780571967592,-0.026313356751166743,2.184149067250387,2.0454785008933163,1.4338993872040062,1.06779370513868,11.5,13.122417494872465,0.8392280722084283,1.0,3.869589809850482
ID11929,11929,95,10.0,100.77272727272727,65.37878787878788,0.0,224.0,224,1.8712051592547776,1,,203.0,237.0,91.0,255.0,2233.0,60.01499812546861,0.6467551622418878,2.6569116126803243,-0.12241205200396775,0.1272498777292327,2.445924522508134,1.9220380412999907,0.9373531765964439,1.2725682166279118,11.0,13.07768723046357,0.8082405886623658,1.0,3.9430710608245203
ID11511,11511,95,13.0,102.26811594202898,66.80434782608695,0.0,225.0,225,1.913259964331453,1,,201.72727272727272,234.0,112.0,255.0,2219.0,59.05436632306016,0.6286238532110091,2.6370153880808425,-0.05185292955007916,-0.058129994959189135,2.1825730562531853,2.0251408464620826,2.0332805910144613,1.0777388940952608,11.5,13.122417494872465,0.8392280722084283,1.0,3.869589809850482
ID11969,11969,95,10.0,107.5,75.0,0.0,226.0,226,1.7841241161527712,1,,226.3,249.0,138.0,255.0,2263.0,43.3923956471638,0.6038270729978739,3.9269553445624896,7.200753358348376E-17,7.528060329182393E-17,2.798464919709515,1.4382607876025884,0.3373704711117762,1.945728440788702,10.0,12.47213595499958,0.807845279095855,1.0,3.9440356905077985
ID11496,11496,95,14.0,107.5,70.30952380952381,0.0,227.0,227,2.111004122822376,1,,200.92857142857142,243.0,98.0,255.0,2813.0,56.33616721311219,0.7475667840132533,3.051410317895237,0.01177771385332209,-0.05459346335158629,2.410937050908726,2.235761928701122,1.498557807322934,1.0783514201395195,14.0,14.47213595499958,0.8399871304050286,1.0,3.8678410284586375
ID11760,11760,95,14.0,104.69047619047619,76.5,0.0,228.0,228,2.111004122822376,1,,198.28571428571428,233.0,111.0,255.0,2776.0,56.44115870182323,0.700112279269164,2.8934473984186364,0.12016791152013359,0.04082208244015404,2.4366066563144653,2.256547654373762,0.2576988843655412,1.079794017020515,14.0,14.47213595499958,0.8399871304050286,1.0,3.8678410284586375
ID11575,11575,95,14.0,101.5,75.30952380952381,0.0,229.0,229,2.111004122822376,1,,207.28571428571428,243.0,115.0,255.0,2902.0,55.95936516304085,0.7534743202416919,3.1834324178594167,0.01177771385332209,-0.05459346335158629,2.410937050908726,2.235761928701122,1.498557807322934,1.0783514201395195,14.0,14.47213595499958,0.8399871304050286,1.0,3.8678410284586375
ID11811,11811,95,8.0,101.5,67.75,0.0,230.0,230,1.5957691216057308,1,,225.75,249.0,126.0,255.0,1806.0,43.14344843492628,0.5932951036612263,3.896883677566589,0.06421351990524259,0.1774943198252918,2.7535946877208612,1.2853643756784152,0.3354422909627598,2.1422677801129457,8.0,12.47213595499958,0.646276223276684,0.8888888888888888,4.40956595483038
ID11852,11852,95,3.0,103.72222222222223,66.38888888888889,0.0,231.0,231,0.9772050238058398,1,,167.0,165.0,155.0,181.0,501.0,13.114877048604,0.2774687065368568,5.531539051155388,-0.7222222222222268,-2.888888888888879,4.618205515714206,1.0826716097814748,1.3112232696716353,4.2655644370746355,3.0,7.23606797749979,0.7199889689185959,1.0,4.1777457946839345
ID12130,12130,95,2.0,105.5,66.83333333333333,0.0,232.0,232,0.7978845608028654,1,,139.0,166.0,112.0,166.0,278.0,38.18376618407357,0.35389610389610393,1.903077509860091,0.18041426413253206,-0.09993889671568146,1.4560262660179968,1.1206900075381765,-0.9009660445780739,1.2992230288699143,2.0,6.47213595499958,0.5999908074321633,1.0,4.576491222541474
ID11896,11896,95,5.0,127.23333333333332,33.83333333333333,0.0,233.0,233,1.2615662610100802,1,,131.6,123.0,105.0,169.0,658.0,25.803100588882725,0.3361449547016557,2.566179377834675,-0.23260999800621307,0.12262962075219214,2.479587853300955,1.100483913702758,0.5167219775017262,2.253179553491133,5.0,11.70820393249937,0.45835219100318664,0.7692307692307693,5.23606797749979
ID11665,11665,95,3.0,126.72222222222223,34.38888888888889,0.0,234.0,234,0.9772050238058398,1,,136.66666666666666,143.0,117.0,150.0,410.0,17.387735140993303,0.2941176470588235,3.572702920621054,-0.7222222222222269,-2.888888888888886,4.618205515714207,1.0826716097814757,1.311223269671635,4.265564437074633,3.0,7.23606797749979,0.7199889689185959,1.0,4.1777457946839345
ID12185,12185,95,1.0,127.16666666666667,33.833333333333336,0.0,235.0,235,0.5641895835477563,1,,156.0,156.0,156.0,156.0,156.0,NaN,0.280437756497948,NaN,NaN,Infinity,-Infinity,NaN,1.5707963267948966,NaN,1.0,5.23606797749979,0.45835219100318675,1.0,5.23606797749979
ID11691,11691,95,4.0,127.5,34.0,0.0,236.0,236,1.1283791670955126,1,,140.25,146.0,120.0,152.0,561.0,14.0089257261219,0.23432343234323433,3.8011479995719295,2.896233977283016E-16,-2.4376635975465384E-16,2.065917563760425,1.0343340556062017,0.6531539721228321,1.9973407552066276,4.0,8.47213595499958,0.7002998325809342,1.0,4.23606797749979
ID11913,11913,95,8.0,110.34444444444445,55.077777777777776,0.0,237.0,237,1.5450968080927583,1,,163.0,180.0,108.0,229.0,1304.0,56.09685501752431,0.5676353752874764,2.104279789374886,-0.037682375315864665,0.17715290327792504,2.111179383140996,1.603006649135667,1.4129389532713332,1.3170122433860978,7.5,11.886349517372675,0.6670741851626031,0.9375,4.340281171370439
ID11738,11738,95,4.0,108.5,48.5,0.0,238.0,238,1.1283791670955126,1,,116.5,119.0,108.0,122.0,466.0,6.027713773341708,0.4135490394337714,11.308875840810817,0.0,1.9577181618906308E-16,1.6180339887498951,1.2720196495140692,1.5707963267948966,1.272019649514069,4.0,8.0,0.7853981633974483,1.0,4.0
ID11798,11798,95,4.0,109.5,47.166666666666664,0.0,239.0,239,0.9772050238058398,1,,143.66666666666666,154.0,116.0,161.0,431.0,24.214320831552,0.2570595253877767,2.4265630312873707,-0.0,-0.16666666666666427,1.5000000000000002,1.0606601717798212,1.5707963267948966,1.4142135623730954,3.0,7.3005630797457695,0.7073240145121168,1.0,4.214982059327063
ID11988,11988,95,4.0,109.5,48.5,0.0,240.0,240,1.1283791670955126,1,,132.25,134.0,107.0,164.0,529.0,23.921747427811372,0.3489162770930726,2.860019606557905,0.0,1.9577181618906308E-16,1.6180339887498951,1.2720196495140692,1.5707963267948966,1.272019649514069,4.0,8.0,0.7853981633974483,1.0,4.0
ID12018,12018,95,6.0,109.14102564102564,51.21794871794872,0.0,241.0,241,1.438406847937898,1,,137.42857142857142,140.0,107.0,178.0,962.0,22.882723780595867,0.3812536456230089,3.3154301103308543,-0.04643104643104082,-0.06930006930007374,1.9652292175776322,1.4619805569566455,0.6245228861991277,1.3442239079215814,6.5,9.886349517372675,0.8357017280308787,1.0,3.8777453159447606
ID11773,11773,95,5.0,109.76666666666668,48.56666666666667,0.0,242.0,242,1.2615662610100802,1,,123.4,129.0,108.0,140.0,617.0,13.501851724856113,0.3706034801925214,4.942531935118293,1.075109311045056E16,0.828541666666663,-0.0,NaN,-1.5707963267948966,NaN,5.0,9.23606797749979,0.7365557547446142,1.0,4.1304951684997055
ID12086,12086,95,2.0,109.83333333333333,46.5,0.0,243.0,243,0.7978845608028654,1,,121.0,129.0,113.0,129.0,242.0,11.313708498984761,0.20099255583126552,3.5797280797568964,0.7855633192444099,0.012720519618695011,2.1846398500210045,0.994326824770324,0.1346356541069984,2.197104408327339,2.0,6.47213595499958,0.5999908074321633,1.0,4.576491222541474
ID11327,11327,96,3.0,288.27777777777777,117.3888888888889,0.0,205.0,205,0.9772050238058398,1,,141.33333333333334,129.0,117.0,178.0,424.0,32.31614663497697,0.48440483768300446,2.8543757176354325,0.722222222222227,-2.8888888888888937,4.618205515714206,1.0826716097814755,-1.3112232696716353,4.265564437074633,3.0,7.23606797749979,0.7199889689185959,1.0,4.1777457946839345
ID11348,11348,96,37.0,318.85585585585585,154.8198198198198,0.0,206.0,206,3.431831258788849,1,,200.05405405405406,227.0,60.0,255.0,7402.0,57.987041629979686,0.7130311455181276,2.8720344241819054,0.17832302879693587,0.07292836822940539,4.715229792940106,2.869185014988119,0.4990559417182181,1.6434038823946777,37.0,28.06737753561682,0.590211837065609,0.7956989247311828,4.61424844317254
ID11406,11406,96,24.0,320.2074829931973,156.91496598639455,0.0,207.0,207,2.7925959628100285,1,,215.44,241.0,114.0,255.0,5386.0,46.48393987891588,0.7048532393426354,3.832349477405301,0.25273862632909855,-0.042653206227565396,3.251057929018624,2.8696445031131086,2.210965697830691,1.1329131275639692,24.5,19.886349517372675,0.7785128977630817,0.9607843137254902,4.017649313365728
ID11412,11412,96,10.0,320.5,156.0,0.0,208.0,208,1.7841241161527712,1,,160.3,182.0,78.0,244.0,1603.0,53.291754625937315,0.53446075303127,2.095383562625616,7.200753358348376E-17,7.528060329182393E-17,2.798464919709515,1.4382607876025884,0.3373704711117762,1.945728440788702,10.0,12.47213595499958,0.807845279095855,1.0,3.9440356905077985
ID11440,11440,96,1.0,291.1666666666667,119.83333333333333,0.0,209.0,209,0.5641895835477563,1,,126.0,126.0,126.0,126.0,126.0,NaN,0.28790459965928444,NaN,0.6093742383786661,-0.5702292007695338,1.8500048694887368,0.7130194899029949,2.2506380259973824,2.594606312571381,1.0,5.23606797749979,0.45835219100318675,1.0,5.23606797749979
ID11414,11414,97,14.0,323.07471264367814,161.17816091954023,0.0,208.0,208,2.1483699284957805,1,,228.78571428571428,249.0,111.0,255.0,3203.0,41.610240180898835,0.6437910919261671,4.306822929375972,-0.11034791844683077,0.060694908238312785,2.542975876139499,2.2958033526211934,1.2296961668018702,1.1076627591976032,14.5,14.964036747836245,0.8137300124218406,0.9666666666666667,3.929748573080362
ID11443,11443,97,20.0,320.02032520325207,155.33739837398375,0.0,209.0,209,2.5544769849751456,1,,215.57142857142858,239.0,106.0,255.0,4527.0,46.33958505270783,0.7118045708362263,3.868794356255822,0.0348263428340431,-0.061183036843533156,2.9178734573110017,2.5546650520630534,0.4894877912306921,1.1421745699909405,20.5,17.886349517372675,0.8052306529983078,0.9534883720930233,3.9504337462231187
ID11702,11702,97,30.0,318.4726775956284,153.30874316939892,0.0,210.0,210,3.1158388162107515,1,,192.74193548387098,213.0,99.0,255.0,5975.0,60.02941931083208,0.7414223780853857,2.7340322820158347,0.13075500132784254,0.14600300742612768,4.202684657228287,2.6879647569176757,1.0921679729295435,1.5635192561257987,30.5,22.358485472372255,0.7666990758216627,0.9242424242424242,4.048484325244069
ID11488,11488,97,28.0,320.7704402515723,153.6383647798742,0.0,211.0,211,2.9043436408025913,1,,209.73076923076923,241.0,111.0,255.0,5453.0,54.92726659305572,0.7077184313007757,3.1648155118034342,-0.169953317725908,0.06894107100097757,3.5287028501241666,2.8819302281719037,1.3336630871914874,1.2244234144289228,26.5,19.886349517372675,0.8420649710498639,1.0,3.8630660280238565
ID11569,11569,97,6.0,319.04545454545456,155.01515151515153,0.0,212.0,212,1.3231418571003069,1,,148.4,127.0,97.0,212.0,742.0,50.1876478827211,0.4605400750445962,1.8647516659616332,-0.045454545454561006,-0.015151515151530395,1.5811388300841904,1.5811388300841898,1.0491915253394302,1.0000000000000004,5.5,9.122417494872465,0.8305249144042437,1.0,3.8898118896035254
ID11538,11538,97,4.0,320.0,154.5,0.0,213.0,213,1.1283791670955126,1,,166.25,196.0,122.0,211.0,665.0,43.82065722921097,0.4158977998580554,2.228781420502333,-1.4571677198205192E-16,5.828670879282072E-16,2.558336368008464,0.9771975379242741,-1.0172219678978511,2.618033988749895,4.0,8.47213595499958,0.7002998325809342,1.0,4.23606797749979
ID11571,11571,97,4.0,320.0,154.5,0.0,214.0,214,1.1283791670955126,1,,140.0,152.0,108.0,171.0,560.0,27.386127875258307,0.3114754098360656,2.4282366716062365,-1.4571677198205192E-16,5.828670879282072E-16,2.558336368008464,0.9771975379242741,-1.0172219678978511,2.618033988749895,4.0,8.47213595499958,0.7002998325809342,1.0,4.23606797749979
ID11384,11384,97,22.0,321.47777777777776,155.3074074074074,0.0,215.0,215,2.676186174229157,1,,221.72727272727272,245.0,117.0,255.0,4878.0,45.191846945030136,0.691621852540584,4.011940098237987,0.1724216028361533,0.10207586395266839,4.204150227370879,2.0309443453535336,0.10804915307602321,2.0700469892192186,22.5,21.481591097989917,0.6127163805751911,0.9,4.528717042269696
ID11610,11610,97,4.0,319.5,154.5,0.0,216.0,216,1.1283791670955126,1,,151.75,165.0,125.0,187.0,607.0,29.477392467222515,0.42823529411764705,3.087111592424186,0.0,1.9577181618906308E-16,1.6180339887498951,1.2720196495140692,1.5707963267948966,1.272019649514069,4.0,8.0,0.7853981633974483,1.0,4.0
